estado,sigla,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,MMNCasos,MMNObitos
Bahia,BA,2020-05-08,19,14873064,4818,290,183,18,,195.64285714285714,7.571428571428571
Bahia,BA,2020-05-09,19,14873064,5174,356,196,13,,204.0,8.5
Bahia,BA,2020-05-10,20,14873064,5558,384,202,6,,220.92857142857142,9.0
Bahia,BA,2020-05-11,20,14873064,5808,250,211,9,,239.21428571428572,9.214285714285714
Bahia,BA,2020-05-12,20,14873064,6204,396,225,14,,246.71428571428572,9.642857142857142
Bahia,BA,2020-05-13,20,14873064,6547,343,236,11,,261.7142857142857,9.928571428571429
Bahia,BA,2020-05-14,20,14873064,6955,408,262,26,,278.64285714285717,10.0
Bahia,BA,2020-05-15,20,14873064,8128,1173,281,19,,293.14285714285717,11.285714285714286
Bahia,BA,2020-05-16,20,14873064,8314,186,286,5,,360.2142857142857,11.714285714285714
Bahia,BA,2020-05-17,21,14873064,8443,129,295,9,,360.5,11.642857142857142
Bahia,BA,2020-05-18,21,14873064,8581,138,312,17,,353.42857142857144,12.285714285714286
Bahia,BA,2020-05-19,21,14873064,11013,2432,326,14,,346.2142857142857,12.214285714285714
Bahia,BA,2020-05-20,21,14873064,11197,184,362,36,,498.07142857142856,12.857142857142858
Bahia,BA,2020-05-21,21,14873064,11941,744,376,14,,492.57142857142856,14.428571428571429
Bahia,BA,2020-05-22,21,14873064,12557,616,399,23,,529.5,15.071428571428571
Bahia,BA,2020-05-23,21,14873064,13000,443,413,14,,552.7857142857143,15.428571428571429
Bahia,BA,2020-05-24,22,14873064,13899,899,460,47,,559.0,15.5
Bahia,BA,2020-05-25,22,14873064,14204,305,477,17,,595.7857142857143,18.428571428571427
Bahia,BA,2020-05-26,22,14873064,14566,362,495,18,,599.7142857142857,19.0
Bahia,BA,2020-05-27,22,14873064,15070,504,531,36,,597.2857142857143,19.285714285714285
Bahia,BA,2020-05-28,22,14873064,15963,893,570,39,,608.7857142857143,21.071428571428573
Bahia,BA,2020-05-29,22,14873064,16917,954,609,39,,643.4285714285714,22.0
Bahia,BA,2020-05-30,22,14873064,17626,709,638,29,,627.7857142857143,23.428571428571427
Bahia,BA,2020-05-31,23,14873064,18392,766,667,29,,665.1428571428571,25.142857142857142
Bahia,BA,2020-06-01,23,14873064,18898,506,701,34,,710.6428571428571,26.571428571428573
Bahia,BA,2020-06-02,23,14873064,21430,2532,736,35,,736.9285714285714,27.785714285714285
Bahia,BA,2020-06-03,23,14873064,22451,1021,762,26,,744.0714285714286,29.285714285714285
Bahia,BA,2020-06-04,23,14873064,23463,1012,790,28,,803.8571428571429,28.571428571428573
Bahia,BA,2020-06-05,23,14873064,26419,2956,819,29,,823.0,29.571428571428573
Bahia,BA,2020-06-06,23,14873064,27396,977,846,27,,990.1428571428571,30.0
Bahia,BA,2020-06-07,24,14873064,28250,854,879,33,,1028.2857142857142,30.928571428571427
Bahia,BA,2020-06-08,24,14873064,28715,465,910,31,,1025.0714285714287,29.928571428571427
Bahia,BA,2020-06-09,24,14873064,30481,1766,937,27,,1036.5,30.928571428571427
Bahia,BA,2020-06-10,24,14873064,32685,2204,975,38,,1136.7857142857142,31.571428571428573
Bahia,BA,2020-06-11,24,14873064,33891,1206,1013,38,,1258.2142857142858,31.714285714285715
Bahia,BA,2020-06-12,24,14873064,34665,774,1039,26,,1280.5714285714287,31.642857142857142
Bahia,BA,2020-06-13,24,14873064,35788,1123,1069,30,,1267.7142857142858,30.714285714285715
Bahia,BA,2020-06-14,25,14873064,36401,613,1105,36,,1297.2857142857142,30.785714285714285
Bahia,BA,2020-06-15,25,14873064,37620,1219,1145,40,,1286.357142857143,31.285714285714285
Bahia,BA,2020-06-16,25,14873064,39206,1586,1181,36,,1337.2857142857142,31.714285714285715
Bahia,BA,2020-06-17,25,14873064,40926,1720,1222,41,,1269.7142857142858,31.785714285714285
Bahia,BA,2020-06-18,25,14873064,41577,651,1263,41,,1319.642857142857,32.857142857142854
Bahia,BA,2020-06-19,25,14873064,43922,2345,1305,42,,1293.857142857143,33.785714285714285
Bahia,BA,2020-06-20,25,14873064,45304,1382,1350,45,,1250.2142857142858,34.714285714285715
Bahia,BA,2020-06-21,26,14873064,46279,975,1391,41,,1279.142857142857,36.0
Bahia,BA,2020-06-22,26,14873064,47086,807,1441,50,,1287.7857142857142,36.57142857142857
Bahia,BA,2020-06-23,26,14873064,49084,1998,1491,50,,1312.2142857142858,37.92857142857143
Bahia,BA,2020-06-24,26,14873064,51931,2847,1541,50,,1328.7857142857142,39.57142857142857
Bahia,BA,2020-06-25,26,14873064,54291,2360,1601,60,,1374.7142857142858,40.42857142857143
Bahia,BA,2020-06-26,26,14873064,56422,2131,1642,41,,1457.142857142857,42.0
Bahia,BA,2020-06-27,26,14873064,65244,8822,1697,55,,1554.0714285714287,43.07142857142857
Bahia,BA,2020-06-28,27,14873064,68495,3251,1748,51,,2104.0,44.857142857142854
Bahia,BA,2020-06-29,27,14873064,69467,972,1800,52,,2292.4285714285716,45.92857142857143
Bahia,BA,2020-06-30,27,14873064,73307,3840,1853,53,,2274.785714285714,46.785714285714285
Bahia,BA,2020-07-01,27,14873064,76485,3178,1902,49,,2435.785714285714,48.0
Bahia,BA,2020-07-02,27,14873064,79349,2864,1947,45,,2539.9285714285716,48.57142857142857
Bahia,BA,2020-07-03,27,14873064,82314,2965,2001,54,,2698.0,48.857142857142854
Bahia,BA,2020-07-04,27,14873064,85485,3171,2050,49,,2742.285714285714,49.714285714285715
Bahia,BA,2020-07-05,28,14873064,87048,1563,2107,57,,2870.0714285714284,50.0
Bahia,BA,2020-07-06,28,14873064,88279,1231,2168,61,,2912.0714285714284,51.142857142857146
Bahia,BA,2020-07-07,28,14873064,91954,3675,2216,48,,2942.3571428571427,51.92857142857143
Bahia,BA,2020-07-08,28,14873064,95536,3582,2277,61,,3062.1428571428573,51.785714285714285
Bahia,BA,2020-07-09,28,14873064,98319,2783,2328,51,,3114.6428571428573,52.57142857142857
Bahia,BA,2020-07-10,28,14873064,101186,2867,2383,55,,3144.8571428571427,51.92857142857143
Bahia,BA,2020-07-11,28,14873064,104188,3002,2436,53,,3197.4285714285716,52.92857142857143
Bahia,BA,2020-07-12,29,14873064,105763,1575,2483,47,,2781.714285714286,52.785714285714285
Bahia,BA,2020-07-13,29,14873064,106891,1128,2535,52,,2662.0,52.5
Bahia,BA,2020-07-14,29,14873064,110029,3138,2584,49,,2673.1428571428573,52.5
Bahia,BA,2020-07-15,29,14873064,112993,2964,2638,54,,2623.0,52.214285714285715
Bahia,BA,2020-07-16,29,14873064,116373,3380,2693,55,,2607.714285714286,52.57142857142857
Bahia,BA,2020-07-17,29,14873064,118657,2284,2738,45,,2644.5714285714284,53.285714285714285
Bahia,BA,2020-07-18,29,14873064,120238,1581,2793,55,,2595.9285714285716,52.642857142857146
Bahia,BA,2020-07-19,30,14873064,122169,1931,2840,47,,2482.3571428571427,53.07142857142857
Bahia,BA,2020-07-20,30,14873064,123292,1123,2891,51,,2508.6428571428573,52.357142857142854
Bahia,BA,2020-07-21,30,14873064,126844,3552,2936,45,,2500.9285714285716,51.642857142857146
Bahia,BA,2020-07-22,30,14873064,133245,6401,2988,52,,2492.1428571428573,51.42857142857143
Bahia,BA,2020-07-23,30,14873064,138358,5113,3044,56,,2693.5,50.785714285714285
Bahia,BA,2020-07-24,30,14873064,142767,4409,3096,52,,2859.9285714285716,51.142857142857146
Bahia,BA,2020-07-25,30,14873064,146399,3632,3140,44,,2970.0714285714284,50.92857142857143
Bahia,BA,2020-07-26,31,14873064,148179,1780,3182,42,,3015.0714285714284,50.285714285714285
Bahia,BA,2020-07-27,31,14873064,149109,930,3227,45,,3029.714285714286,49.92857142857143
Bahia,BA,2020-07-28,31,14873064,153313,4204,3270,43,,3015.5714285714284,49.42857142857143
Bahia,BA,2020-07-29,31,14873064,157334,4021,3321,51,,3091.714285714286,49.0
Bahia,BA,2020-07-30,31,14873064,161630,4296,3391,70,,3167.214285714286,48.785714285714285
Bahia,BA,2020-07-31,31,14873064,166154,4524,3463,72,,3232.6428571428573,49.857142857142854
Bahia,BA,2020-08-01,31,14873064,168926,2772,3517,54,,3392.6428571428573,51.785714285714285
Bahia,BA,2020-08-02,32,14873064,170476,1550,3572,55,,3477.714285714286,51.714285714285715
Bahia,BA,2020-08-03,32,14873064,171391,915,3624,52,,3450.5,52.285714285714285
Bahia,BA,2020-08-04,32,14873064,175389,3998,3678,54,,3435.6428571428573,52.357142857142854
Bahia,BA,2020-08-05,32,14873064,179737,4348,3736,58,,3467.5,53.0
Bahia,BA,2020-08-06,32,14873064,183690,3953,3789,53,,3320.8571428571427,53.42857142857143
Minas Gerais,MG,2020-02-25,9,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-02-26,9,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-02-27,9,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-02-28,9,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-02-29,9,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-01,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-02,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-03,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-04,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-05,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-06,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-07,10,21168791,0,0,0,0,,,
Minas Gerais,MG,2020-03-08,11,21168791,1,1,0,0,,,
Minas Gerais,MG,2020-03-09,11,21168791,1,0,0,0,,,
Minas Gerais,MG,2020-03-10,11,21168791,1,0,0,0,,0.07142857142857142,0.0
Minas Gerais,MG,2020-03-11,11,21168791,1,0,0,0,,0.07142857142857142,0.0
Minas Gerais,MG,2020-03-12,11,21168791,1,0,0,0,,0.07142857142857142,0.0
Minas Gerais,MG,2020-03-13,11,21168791,2,1,0,0,,0.07142857142857142,0.0
Minas Gerais,MG,2020-03-14,11,21168791,2,0,0,0,,0.14285714285714285,0.0
Minas Gerais,MG,2020-03-15,12,21168791,2,0,0,0,,0.14285714285714285,0.0
Minas Gerais,MG,2020-03-16,12,21168791,5,3,0,0,,0.14285714285714285,0.0
Minas Gerais,MG,2020-03-17,12,21168791,7,2,0,0,,0.35714285714285715,0.0
Minas Gerais,MG,2020-03-18,12,21168791,15,8,0,0,,0.5,0.0
Minas Gerais,MG,2020-03-19,12,21168791,29,14,0,0,,1.0714285714285714,0.0
Minas Gerais,MG,2020-03-20,12,21168791,35,6,0,0,,2.0714285714285716,0.0
Minas Gerais,MG,2020-03-21,12,21168791,38,3,0,0,,2.5,0.0
Minas Gerais,MG,2020-03-22,13,21168791,83,45,0,0,,2.7142857142857144,0.0
Minas Gerais,MG,2020-03-23,13,21168791,128,45,0,0,,5.857142857142857,0.0
Minas Gerais,MG,2020-03-24,13,21168791,130,2,0,0,,9.071428571428571,0.0
Minas Gerais,MG,2020-03-25,13,21168791,133,3,0,0,,9.214285714285714,0.0
Minas Gerais,MG,2020-03-26,13,21168791,153,20,0,0,,9.428571428571429,0.0
Minas Gerais,MG,2020-03-27,13,21168791,189,36,0,0,,10.857142857142858,0.0
Minas Gerais,MG,2020-03-28,13,21168791,205,16,0,0,,13.357142857142858,0.0
Minas Gerais,MG,2020-03-29,14,21168791,231,26,0,0,,14.5,0.0
Minas Gerais,MG,2020-03-30,14,21168791,261,30,1,1,,16.357142857142858,0.0
Minas Gerais,MG,2020-03-31,14,21168791,275,14,2,1,,18.285714285714285,0.07142857142857142
Minas Gerais,MG,2020-04-01,14,21168791,314,39,3,1,,19.142857142857142,0.14285714285714285
Minas Gerais,MG,2020-04-02,14,21168791,370,56,4,1,,21.357142857142858,0.21428571428571427
Minas Gerais,MG,2020-04-03,14,21168791,397,27,6,2,,24.357142857142858,0.2857142857142857
Minas Gerais,MG,2020-04-04,14,21168791,430,33,6,0,,25.857142857142858,0.42857142857142855
Minas Gerais,MG,2020-04-05,15,21168791,498,68,6,0,,28.0,0.42857142857142855
Minas Gerais,MG,2020-04-06,15,21168791,525,27,9,3,,29.642857142857142,0.42857142857142855
Minas Gerais,MG,2020-04-07,15,21168791,559,34,11,2,,28.357142857142858,0.6428571428571429
Minas Gerais,MG,2020-04-08,15,21168791,614,55,14,3,,30.642857142857142,0.7857142857142857
Minas Gerais,MG,2020-04-09,15,21168791,655,41,15,1,,34.357142857142854,1.0
Minas Gerais,MG,2020-04-10,15,21168791,698,43,17,2,,35.857142857142854,1.0714285714285714
Minas Gerais,MG,2020-04-11,15,21168791,750,52,17,0,,36.357142857142854,1.2142857142857142
Minas Gerais,MG,2020-04-12,16,21168791,806,56,20,3,,38.92857142857143,1.2142857142857142
Minas Gerais,MG,2020-04-13,16,21168791,815,9,23,3,,41.07142857142857,1.4285714285714286
Minas Gerais,MG,2020-04-14,16,21168791,884,69,27,4,,39.57142857142857,1.5714285714285714
Minas Gerais,MG,2020-04-15,16,21168791,903,19,30,3,,43.5,1.7857142857142858
Minas Gerais,MG,2020-04-16,16,21168791,958,55,33,3,,42.07142857142857,1.9285714285714286
Minas Gerais,MG,2020-04-17,16,21168791,1021,63,35,2,,42.0,2.0714285714285716
Minas Gerais,MG,2020-04-18,16,21168791,1077,56,39,4,,44.57142857142857,2.0714285714285716
Minas Gerais,MG,2020-04-19,17,21168791,1154,77,39,0,,46.214285714285715,2.357142857142857
Minas Gerais,MG,2020-04-20,17,21168791,1189,35,41,2,,46.857142857142854,2.357142857142857
Minas Gerais,MG,2020-04-21,17,21168791,1230,41,44,3,,47.42857142857143,2.2857142857142856
Minas Gerais,MG,2020-04-22,17,21168791,1283,53,47,3,,47.92857142857143,2.357142857142857
Minas Gerais,MG,2020-04-23,17,21168791,1308,25,51,4,,47.785714285714285,2.357142857142857
Minas Gerais,MG,2020-04-24,17,21168791,1419,111,54,3,,46.642857142857146,2.5714285714285716
Minas Gerais,MG,2020-04-25,17,21168791,1481,62,58,4,,51.5,2.642857142857143
Minas Gerais,MG,2020-04-26,18,21168791,1548,67,61,3,,52.214285714285715,2.9285714285714284
Minas Gerais,MG,2020-04-27,18,21168791,1586,38,62,1,,53.0,2.9285714285714284
Minas Gerais,MG,2020-04-28,18,21168791,1649,63,71,9,,55.07142857142857,2.7857142857142856
Minas Gerais,MG,2020-04-29,18,21168791,1758,109,80,9,,54.642857142857146,3.142857142857143
Minas Gerais,MG,2020-04-30,18,21168791,1827,69,82,2,,61.07142857142857,3.5714285714285716
Minas Gerais,MG,2020-05-01,18,21168791,1935,108,88,6,,62.07142857142857,3.5
Minas Gerais,MG,2020-05-02,18,21168791,2023,88,88,0,,65.28571428571429,3.7857142857142856
Minas Gerais,MG,2020-05-03,19,21168791,2118,95,89,1,,67.57142857142857,3.5
Minas Gerais,MG,2020-05-04,19,21168791,2347,229,90,1,,68.85714285714286,3.5714285714285716
Minas Gerais,MG,2020-05-05,19,21168791,2452,105,94,4,,82.71428571428571,3.5
Minas Gerais,MG,2020-05-06,19,21168791,2605,153,97,3,,87.28571428571429,3.5714285714285716
Minas Gerais,MG,2020-05-07,19,21168791,2770,165,106,9,,94.42857142857143,3.5714285714285716
Minas Gerais,MG,2020-05-08,19,21168791,2943,173,111,5,,104.42857142857143,3.9285714285714284
Minas Gerais,MG,2020-05-09,19,21168791,3123,180,118,7,,108.85714285714286,4.071428571428571
Minas Gerais,MG,2020-05-10,20,21168791,3237,114,119,1,,117.28571428571429,4.285714285714286
Minas Gerais,MG,2020-05-11,20,21168791,3320,83,121,2,,120.64285714285714,4.142857142857143
Minas Gerais,MG,2020-05-12,20,21168791,3435,115,127,6,,123.85714285714286,4.214285714285714
Minas Gerais,MG,2020-05-13,20,21168791,3733,298,135,8,,127.57142857142857,4.0
Minas Gerais,MG,2020-05-14,20,21168791,3950,217,139,4,,141.07142857142858,3.9285714285714284
Minas Gerais,MG,2020-05-15,20,21168791,4196,246,146,7,,151.64285714285714,4.071428571428571
Minas Gerais,MG,2020-05-16,20,21168791,4474,278,150,4,,161.5,4.142857142857143
Minas Gerais,MG,2020-05-17,21,21168791,4611,137,156,6,,175.07142857142858,4.428571428571429
Minas Gerais,MG,2020-05-18,21,21168791,4695,84,161,5,,178.07142857142858,4.785714285714286
Minas Gerais,MG,2020-05-19,21,21168791,4977,282,167,6,,167.71428571428572,5.071428571428571
Minas Gerais,MG,2020-05-20,21,21168791,5286,309,177,10,,180.35714285714286,5.214285714285714
Minas Gerais,MG,2020-05-21,21,21168791,5596,310,191,14,,191.5,5.714285714285714
Minas Gerais,MG,2020-05-22,21,21168791,5995,399,201,10,,201.85714285714286,6.071428571428571
Minas Gerais,MG,2020-05-23,21,21168791,6338,343,217,16,,218.0,6.428571428571429
Minas Gerais,MG,2020-05-24,22,21168791,6668,330,226,9,,229.64285714285714,7.071428571428571
Minas Gerais,MG,2020-05-25,22,21168791,6962,294,230,4,,245.07142857142858,7.642857142857143
Minas Gerais,MG,2020-05-26,22,21168791,7516,554,234,4,,260.14285714285717,7.785714285714286
Minas Gerais,MG,2020-05-27,22,21168791,8011,495,240,6,,291.5,7.642857142857143
Minas Gerais,MG,2020-05-28,22,21168791,8686,675,255,15,,305.57142857142856,7.5
Minas Gerais,MG,2020-05-29,22,21168791,9232,546,257,2,,338.2857142857143,8.285714285714286
Minas Gerais,MG,2020-05-30,22,21168791,9630,398,263,6,,359.7142857142857,7.928571428571429
Minas Gerais,MG,2020-05-31,23,21168791,10464,834,271,8,,368.2857142857143,8.071428571428571
Minas Gerais,MG,2020-06-01,23,21168791,10670,206,278,7,,418.07142857142856,8.214285714285714
Minas Gerais,MG,2020-06-02,23,21168791,10939,269,289,11,,426.7857142857143,8.357142857142858
Minas Gerais,MG,2020-06-03,23,21168791,12010,1071,306,17,,425.85714285714283,8.714285714285714
Minas Gerais,MG,2020-06-04,23,21168791,13034,1024,323,17,,480.2857142857143,9.214285714285714
Minas Gerais,MG,2020-06-05,23,21168791,13995,961,344,21,,531.2857142857143,9.428571428571429
Minas Gerais,MG,2020-06-06,23,21168791,14939,944,368,24,,571.4285714285714,10.214285714285714
Minas Gerais,MG,2020-06-07,24,21168791,15703,764,376,8,,614.3571428571429,10.785714285714286
Minas Gerais,MG,2020-06-08,24,21168791,15883,180,380,4,,645.3571428571429,10.714285714285714
Minas Gerais,MG,2020-06-09,24,21168791,16102,219,399,19,,637.2142857142857,10.714285714285714
Minas Gerais,MG,2020-06-10,24,21168791,17501,1399,409,10,,613.2857142857143,11.785714285714286
Minas Gerais,MG,2020-06-11,24,21168791,18448,947,431,22,,677.8571428571429,12.071428571428571
Minas Gerais,MG,2020-06-12,24,21168791,20106,1658,446,15,,697.2857142857143,12.571428571428571
Minas Gerais,MG,2020-06-13,24,21168791,20614,508,454,8,,776.7142857142857,13.5
Minas Gerais,MG,2020-06-14,25,21168791,21381,767,475,21,,784.5714285714286,13.642857142857142
Minas Gerais,MG,2020-06-15,25,21168791,21728,347,481,6,,779.7857142857143,14.571428571428571
Minas Gerais,MG,2020-06-16,25,21168791,22024,296,502,21,,789.8571428571429,14.5
Minas Gerais,MG,2020-06-17,25,21168791,23347,1323,537,35,,791.7857142857143,15.214285714285714
Minas Gerais,MG,2020-06-18,25,21168791,24906,1559,570,33,,809.7857142857143,16.5
Minas Gerais,MG,2020-06-19,25,21168791,26052,1146,600,30,,848.0,17.642857142857142
Minas Gerais,MG,2020-06-20,25,21168791,27305,1253,636,36,,861.2142857142857,18.285714285714285
Minas Gerais,MG,2020-06-21,26,21168791,27641,336,661,25,,883.2857142857143,19.142857142857142
Minas Gerais,MG,2020-06-22,26,21168791,28918,1277,688,27,,852.7142857142857,20.357142857142858
Minas Gerais,MG,2020-06-23,26,21168791,29897,979,720,32,,931.0714285714286,22.0
Minas Gerais,MG,2020-06-24,26,21168791,31343,1446,771,51,,985.3571428571429,22.928571428571427
Minas Gerais,MG,2020-06-25,26,21168791,32769,1426,806,35,,988.7142857142857,25.857142857142858
Minas Gerais,MG,2020-06-26,26,21168791,38891,6122,833,27,,1022.9285714285714,26.785714285714285
Minas Gerais,MG,2020-06-27,26,21168791,40966,2075,882,49,,1341.7857142857142,27.642857142857142
Minas Gerais,MG,2020-06-28,27,21168791,42741,1775,899,17,,1453.7142857142858,30.571428571428573
Minas Gerais,MG,2020-06-29,27,21168791,43864,1123,940,41,,1525.7142857142858,30.285714285714285
Minas Gerais,MG,2020-06-30,27,21168791,45001,1137,965,25,,1581.142857142857,32.785714285714285
Minas Gerais,MG,2020-07-01,27,21168791,47584,2583,1007,42,,1641.2142857142858,33.07142857142857
Minas Gerais,MG,2020-07-02,27,21168791,50707,3123,1059,52,,1731.2142857142858,33.57142857142857
Minas Gerais,MG,2020-07-03,27,21168791,53351,2644,1110,51,,1842.9285714285713,34.92857142857143
Minas Gerais,MG,2020-07-04,27,21168791,55958,2607,1183,73,,1949.9285714285713,36.42857142857143
Minas Gerais,MG,2020-07-05,28,21168791,58283,2325,1201,18,,2046.642857142857,39.07142857142857
Minas Gerais,MG,2020-07-06,28,21168791,59626,1343,1230,29,,2188.714285714286,38.57142857142857
Minas Gerais,MG,2020-07-07,28,21168791,60897,1271,1282,52,,2193.4285714285716,38.714285714285715
Minas Gerais,MG,2020-07-08,28,21168791,64035,3138,1355,73,,2214.285714285714,40.142857142857146
Minas Gerais,MG,2020-07-09,28,21168791,66864,2829,1445,90,,2335.1428571428573,41.714285714285715
Minas Gerais,MG,2020-07-10,28,21168791,70086,3222,1504,59,,2435.3571428571427,45.642857142857146
Minas Gerais,MG,2020-07-11,28,21168791,73813,3727,1550,46,,2228.214285714286,47.92857142857143
Minas Gerais,MG,2020-07-12,29,21168791,75851,2038,1576,26,,2346.214285714286,47.714285714285715
Minas Gerais,MG,2020-07-13,29,21168791,76822,971,1615,39,,2365.0,48.357142857142854
Minas Gerais,MG,2020-07-14,29,21168791,78643,1821,1688,73,,2354.1428571428573,48.214285714285715
Minas Gerais,MG,2020-07-15,29,21168791,82010,3367,1752,64,,2403.0,51.642857142857146
Minas Gerais,MG,2020-07-16,29,21168791,84470,2460,1834,82,,2459.0,53.214285714285715
Minas Gerais,MG,2020-07-17,29,21168791,87271,2801,1904,70,,2411.6428571428573,55.357142857142854
Minas Gerais,MG,2020-07-18,29,21168791,90875,3604,1964,60,,2422.8571428571427,56.714285714285715
Minas Gerais,MG,2020-07-19,30,21168791,92972,2097,1982,18,,2494.0714285714284,55.785714285714285
Minas Gerais,MG,2020-07-20,30,21168791,94132,1160,2004,22,,2477.785714285714,55.785714285714285
Minas Gerais,MG,2020-07-21,30,21168791,95566,1434,2071,67,,2464.714285714286,55.285714285714285
Minas Gerais,MG,2020-07-22,30,21168791,98741,3175,2166,95,,2476.3571428571427,56.357142857142854
Minas Gerais,MG,2020-07-23,30,21168791,102568,3827,2238,72,,2479.0,57.92857142857143
Minas Gerais,MG,2020-07-24,30,21168791,106812,4244,2315,77,,2550.285714285714,56.642857142857146
Minas Gerais,MG,2020-07-25,30,21168791,110093,3281,2404,89,,2623.285714285714,57.92857142857143
Minas Gerais,MG,2020-07-26,31,21168791,112571,2478,2429,25,,2591.4285714285716,61.0
Minas Gerais,MG,2020-07-27,31,21168791,113718,1147,2461,32,,2622.8571428571427,60.92857142857143
Minas Gerais,MG,2020-07-28,31,21168791,116645,2927,2551,90,,2635.4285714285716,60.42857142857143
Minas Gerais,MG,2020-07-29,31,21168791,119394,2749,2608,57,,2714.4285714285716,61.642857142857146
Minas Gerais,MG,2020-07-30,31,21168791,123415,4021,2692,84,,2670.285714285714,61.142857142857146
Minas Gerais,MG,2020-07-31,31,21168791,127106,3691,2769,77,,2781.785714285714,61.285714285714285
Minas Gerais,MG,2020-08-01,31,21168791,129985,2879,2861,92,,2845.3571428571427,61.785714285714285
Minas Gerais,MG,2020-08-02,32,21168791,132801,2816,2891,30,,2793.5714285714284,64.07142857142857
Minas Gerais,MG,2020-08-03,32,21168791,133743,942,2894,3,,2844.9285714285716,64.92857142857143
Minas Gerais,MG,2020-08-04,32,21168791,135728,1985,2894,0,,2829.3571428571427,63.57142857142857
Minas Gerais,MG,2020-08-05,32,21168791,139661,3933,3195,301,,2868.714285714286,58.785714285714285
Minas Gerais,MG,2020-08-06,32,21168791,142828,3167,3304,109,,2922.8571428571427,73.5
